SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,,,,,
SAPCE3 Personal consumption expenditures (PCE) by state by type of product 1/,,,,,,,,
State or DC,,,,,,,,
GeoFips,GeoName,LineCode,Description,2018,2019,2020,2021,Description
40000,Oklahoma,12,        Tools and equipment for house and garden,467,487.8,568.3,642.8,00000000Tools0and0equipment0for0house0and0garden
40000,Oklahoma,13,      Recreational goods and vehicles,3174.8,3158.8,3720.2,4734.3,000000Recreational0goods0and0vehicles
40000,Oklahoma,14,"        Video, audio, photographic, and information processing equipment and media",1560.2,1572.7,1754.4,2197.9,"00000000Video,0audio,0photographic,0and0information0processing0equipment0and0media"
40000,Oklahoma,15,"        Sporting equipment, supplies, guns, and ammunition",530,538.1,686.8,844.2,"00000000Sporting0equipment,0supplies,0guns,0and0ammunition"
40000,Oklahoma,16,        Sports and recreational vehicles,929,910.8,1148.6,1528.7,00000000Sports0and0recreational0vehicles
40000,Oklahoma,17,        Recreational books,82.6,62.6,54,68.9,00000000Recreational0books
40000,Oklahoma,18,        Musical instruments,73,74.6,76.4,94.6,00000000Musical0instruments
40000,Oklahoma,19,      Other durable goods,2140.2,2153.4,2032.8,2699.3,000000Other0durable0goods
40000,Oklahoma,20,        Jewelry and watches,792.5,795.1,771.7,1185.7,00000000Jewelry0and0watches
40000,Oklahoma,21,        Therapeutic appliances and equipment,637.1,652.8,640,782.6,00000000Therapeutic0appliances0and0equipment
40000,Oklahoma,22,        Educational books,107.9,107.6,108.2,108.7,00000000Educational0books
40000,Oklahoma,23,        Luggage and similar personal items,173.9,181.4,165.2,214.4,00000000Luggage0and0similar0personal0items
40000,Oklahoma,24,        Telephone and related communication equipment,428.8,416.5,347.7,407.9,00000000Telephone0and0related0communication0equipment
40000,Oklahoma,25,    Nondurable goods,30948.4,31334.1,31873,35809.7,0000Nondurable0goods
40000,Oklahoma,26,      Food and beverages purchased for off-premises consumption,9211.5,9442,10339.4,10987.4,000000Food0and0beverages0purchased0for0off-premises0consumption
40000,Oklahoma,27,        Food and nonalcoholic beverages purchased for off-premises consumption,7927,8153.9,8851.1,9412.1,00000000Food0and0nonalcoholic0beverages0purchased0for0off-premises0consumption
40000,Oklahoma,28,        Alcoholic beverages purchased for off-premises consumption,1269.9,1276.7,1478.9,1561.6,00000000Alcoholic0beverages0purchased0for0off-premises0consumption
40000,Oklahoma,29,        Food produced and consumed on farms,14.6,11.4,9.4,13.7,00000000Food0produced0and0consumed0on0farms
40000,Oklahoma,30,      Clothing and footwear,4271.9,4367.4,4225.3,5290.4,000000Clothing0and0footwear
40000,Oklahoma,31,        Garments,3334.7,3404.8,3271.7,4095.2,00000000Garments
40000,Oklahoma,32,          Women's and girls' clothing,1958,1992.1,1899.9,2392.4,0000000000Women's0and0girls'0clothing
40000,Oklahoma,33,          Men's and boys' clothing,1137.8,1169.8,1130.3,1416.6,0000000000Men's0and0boys'0clothing
40000,Oklahoma,34,          Children's and infants' clothing,238.9,242.9,241.5,286.1,0000000000Children's0and0infants'0clothing
40000,Oklahoma,35,        Other clothing materials and footwear,937.2,962.5,953.6,1195.2,00000000Other0clothing0materials0and0footwear
40000,Oklahoma,36,      Gasoline and other energy goods,5580.3,5255.8,3913,5360.3,000000Gasoline0and0other0energy0goods
40000,Oklahoma,37,"        Motor vehicle fuels, lubricants, and fluids",5326,5009,3703.3,5121.7,"00000000Motor0vehicle0fuels,0lubricants,0and0fluids"
40000,Oklahoma,38,        Fuel oil and other fuels,254.3,246.8,209.7,238.6,00000000Fuel0oil0and0other0fuels
40000,Oklahoma,39,      Other nondurable goods,11884.6,12268.9,13395.3,14171.6,000000Other0nondurable0goods
40000,Oklahoma,40,        Pharmaceutical and other medical products,5714.1,5948.8,6269.6,6206.7,00000000Pharmaceutical0and0other0medical0products
40000,Oklahoma,41,        Recreational items,2102.2,2197.5,2558.2,3027.3,00000000Recreational0items
40000,Oklahoma,42,        Household supplies,1427.7,1462.8,1705.8,1833.6,00000000Household0supplies
40000,Oklahoma,43,        Personal care products,1090,1091.2,1127.5,1278,00000000Personal0care0products
40000,Oklahoma,44,        Tobacco,1162.8,1171.2,1263.3,1273,00000000Tobacco
40000,Oklahoma,45,"        Magazines, newspapers, and stationery",387.8,397.3,471,553,"00000000Magazines,0newspapers,0and0stationery"
40000,Oklahoma,47,  Services,88619.9,90932.5,87962.2,95506.7,00Services
40000,Oklahoma,48,    Household consumption expenditures (for services),86445,88868.7,85299.5,93439.1,0000Household0consumption0expenditures0(for0services)
40000,Oklahoma,49,      Housing and utilities,23807.8,24005.1,24471.8,25170.7,000000Housing0and0utilities
40000,Oklahoma,50,        Housing,19189,19471.7,19965.3,20386.4,00000000Housing
40000,Oklahoma,51,          Rental of tenant-occupied nonfarm housing,3776.5,3831.4,3913.2,3958.2,0000000000Rental0of0tenant-occupied0nonfarm0housing
40000,Oklahoma,52,          Imputed rental of owner-occupied nonfarm housing,14807.4,15080.6,15484.1,15872.2,0000000000Imputed0rental0of0owner-occupied0nonfarm0housing
40000,Oklahoma,53,          Rental value of farm dwellings,576.9,530.5,539.9,525.7,0000000000Rental0value0of0farm0dwellings
40000,Oklahoma,54,          Group housing,28.1,29.2,28.1,30.3,0000000000Group0housing
40000,Oklahoma,55,        Household utilities,4618.8,4533.4,4506.5,4784.2,00000000Household0utilities
40000,Oklahoma,56,          Water supply and sanitation,1410.1,1428.2,1410.9,1457.4,0000000000Water0supply0and0sanitation
40000,Oklahoma,57,          Electricity and gas,3208.7,3105.2,3095.6,3326.8,0000000000Electricity0and0gas
40000,Oklahoma,58,            Electricity,2419,2348.5,2403.2,2533.2,000000000000Electricity
40000,Oklahoma,59,            Natural gas,789.7,756.8,692.4,793.6,000000000000Natural0gas
40000,Oklahoma,60,      Health care,25048.5,26307.7,24716.2,27419.2,000000Health0care
40000,Oklahoma,61,        Outpatient services,10048.5,10415.1,9805,10635.2,00000000Outpatient0services
40000,Oklahoma,62,          Physician services,5075,5280.8,4996.4,5383.7,0000000000Physician0services
40000,Oklahoma,63,          Dental services,1451.1,1502.4,1316.8,1414.5,0000000000Dental0services
40000,Oklahoma,64,          Paramedical services,3522.4,3631.9,3491.8,3837,0000000000Paramedical0services
40000,Oklahoma,65,        Hospital and nursing home services,15000,15892.7,14911.2,16784,00000000Hospital0and0nursing0home0services
40000,Oklahoma,66,          Hospitals,13245.6,14072.5,13162.5,14972.3,0000000000Hospitals
40000,Oklahoma,67,          Nursing homes,1754.4,1820.2,1748.8,1811.7,0000000000Nursing0homes
40000,Oklahoma,68,      Transportation services,3510.4,3599,3080.1,3409.9,000000Transportation0services
40000,Oklahoma,69,        Motor vehicle services,2770.8,2831.9,2666.9,2770.4,00000000Motor0vehicle0services
40000,Oklahoma,70,          Motor vehicle maintenance and repair,1584.5,1642.7,1628,1696.9,0000000000Motor0vehicle0maintenance0and0repair
40000,Oklahoma,71,          Other motor vehicle services,1186.3,1189.1,1038.8,1073.5,0000000000Other0motor0vehicle0services
40000,Oklahoma,72,        Public transportation,739.6,767.1,413.2,639.5,00000000Public0transportation
40000,Oklahoma,73,          Ground transportation,264,249.9,157.5,182.3,0000000000Ground0transportation
40000,Oklahoma,74,          Air transportation,473.1,514.7,254.4,455.7,0000000000Air0transportation
40000,Oklahoma,75,          Water transportation,2.5,2.5,1.3,1.5,0000000000Water0transportation
40000,Oklahoma,76,      Recreation services,4378.2,4489.4,3638,4245.2,000000Recreation0services
40000,Oklahoma,77,"        Membership clubs, sports centers, parks, theaters, and museums",1210.3,1234,700.6,846,"00000000Membership0clubs,0sports0centers,0parks,0theaters,0and0museums"
40000,Oklahoma,78,"        Audio-video, photographic, and information processing equipment services",1412.3,1444.3,1413.6,1517.3,"00000000Audio-video,0photographic,0and0information0processing0equipment0services"
40000,Oklahoma,79,        Gambling,1246.2,1260.2,992.6,1318.4,00000000Gambling
40000,Oklahoma,80,        Other recreational services,509.4,550.9,531.2,563.5,00000000Other0recreational0services
40000,Oklahoma,81,      Food services and accommodations,10091.9,10285.3,9235.2,11620.1,000000Food0services0and0accommodations
40000,Oklahoma,82,        Food services,7888.1,8176.4,8138.9,9830.7,00000000Food0services
40000,Oklahoma,83,          Purchased meals and beverages,7628,7907.4,7877.7,9554.1,0000000000Purchased0meals0and0beverages
40000,Oklahoma,84,          Food furnished to employees (including military),260,269,261.2,276.6,0000000000Food0furnished0to0employees0(including0military)
40000,Oklahoma,85,        Accommodations,2203.8,2108.8,1096.3,1789.4,00000000Accommodations
40000,Oklahoma,86,      Financial services and insurance,9479.5,9597.7,9927.7,10727.7,000000Financial0services0and0insurance
40000,Oklahoma,87,        Financial services,6892,7032.9,7294,8108.5,00000000Financial0services
40000,Oklahoma,88,          Financial services furnished without payment,3494,3504.2,3608.6,3893.3,0000000000Financial0services0furnished0without0payment
40000,Oklahoma,89,"          Financial service charges, fees, and commissions",3398,3528.7,3685.3,4215.1,"0000000000Financial0service0charges,0fees,0and0commissions"
40000,Oklahoma,90,        Insurance,2587.5,2564.8,2633.7,2619.2,00000000Insurance
40000,Oklahoma,91,          Life insurance,792.4,761.2,732.4,729.2,0000000000Life0insurance
40000,Oklahoma,92,          Net household insurance,105.2,112.4,119.6,115.9,0000000000Net0household0insurance
40000,Oklahoma,93,          Net health insurance,1133.5,1034,1090.7,1132.9,0000000000Net0health0insurance
40000,Oklahoma,94,          Net motor vehicle and other transportation insurance,556.4,657.3,691,641.2,0000000000Net0motor0vehicle0and0other0transportation0insurance
40000,Oklahoma,95,      Other services,10128.8,10584.5,10230.4,10846.3,000000Other0services
40000,Oklahoma,96,        Communication,2384.7,2462.8,2441.9,2598.5,00000000Communication
40000,Oklahoma,97,          Telecommunication services,1553.3,1628.1,1601.6,1687.3,0000000000Telecommunication0services
40000,Oklahoma,98,          Postal and delivery services,130.6,132.9,145.3,158.7,0000000000Postal0and0delivery0services
40000,Oklahoma,99,          Internet access,700.8,701.8,695,752.5,0000000000Internet0access
40000,Oklahoma,100,        Education services,2488.2,2541.1,2508.8,2567.8,00000000Education0services
40000,Oklahoma,101,          Higher education,1639.5,1671.9,1637.4,1643.4,0000000000Higher0education
40000,Oklahoma,102,"          Nursery, elementary, and secondary schools",448.6,469.8,466,505.8,"0000000000Nursery,0elementary,0and0secondary0schools"
40000,Oklahoma,103,          Commercial and vocational schools,400.1,399.3,405.4,418.6,0000000000Commercial0and0vocational0schools
40000,Oklahoma,104,        Professional and other services,1783,1813.8,1828.4,1951.5,00000000Professional0and0other0services
40000,Oklahoma,105,        Personal care and clothing services,1192.9,1222.8,985.7,932.2,00000000Personal0care0and0clothing0services
40000,Oklahoma,106,        Social services and religious activities,1662.8,1705,1720.4,1866,00000000Social0services0and0religious0activities
40000,Oklahoma,107,        Household maintenance,941.9,986.1,1010.6,1004.2,00000000Household0maintenance
40000,Oklahoma,108,        Net foreign travel,324.7,147,265.5,73.9,00000000Net0foreign0travel
40000,Oklahoma,109,          Foreign travel by U.S. residents,1234.9,1377,371.3,463.6,0000000000Foreign0travel0by0U.S.0residents
40000,Oklahoma,110,          Less: Expenditures in the United States by nonresidents,1559.7,1524,636.8,537.5,0000000000Less:0Expenditures0in0the0United0States0by0nonresidents
40000,Oklahoma,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),2174.9,2063.8,2662.8,2067.5,0000Final0consumption0expenditures0of0nonprofit0institutions0serving0households0(NPISHs)
40000,Oklahoma,112,      Gross output of nonprofit institutions,14698.5,15363.9,15299.5,16050.8,000000Gross0output0of0nonprofit0institutions
40000,Oklahoma,113,      Less: Receipts from sales of goods and services by nonprofit institutions,12523.6,13300.2,12636.7,13983.3,000000Less:0Receipts0from0sales0of0goods0and0services0by0nonprofit0institutions
41000,Oregon,1,Personal consumption expenditures,172903.2,180302.5,179129.5,202876.8,Personal0consumption0expenditures
41000,Oregon,2,  Goods,56085.3,57734.7,61297.6,72074.9,00Goods
41000,Oregon,3,    Durable goods,21045.9,21689.4,23878.4,29773.9,0000Durable0goods
41000,Oregon,4,      Motor vehicles and parts,6512.8,6435.4,6658.1,8916.3,000000Motor0vehicles0and0parts
41000,Oregon,5,        New motor vehicles,3357.1,3320.5,3390.3,4193.4,00000000New0motor0vehicles
41000,Oregon,6,        Net purchases of used motor vehicles,2200.2,2136.3,2277.3,3536.1,00000000Net0purchases0of0used0motor0vehicles
41000,Oregon,7,        Motor vehicle parts and accessories,955.5,978.6,990.5,1186.7,00000000Motor0vehicle0parts0and0accessories
41000,Oregon,8,      Furnishings and durable household equipment,5111.7,5389.3,6166.5,7207.9,000000Furnishings0and0durable0household0equipment
41000,Oregon,9,        Furniture and furnishings,3021.5,3233.8,3744.3,4450.4,00000000Furniture0and0furnishings
41000,Oregon,10,        Household appliances,957.4,968.1,1067.5,1227.4,00000000Household0appliances
41000,Oregon,11,"        Glassware, tableware, and household utensils",634.5,674.8,738.5,844,"00000000Glassware,0tableware,0and0household0utensils"
41000,Oregon,12,        Tools and equipment for house and garden,498.2,512.6,616.3,686.2,00000000Tools0and0equipment0for0house0and0garden
41000,Oregon,13,      Recreational goods and vehicles,6987.9,7382.2,8632.6,10437.4,000000Recreational0goods0and0vehicles
41000,Oregon,14,"        Video, audio, photographic, and information processing equipment and media",3940.3,4260.5,4875.9,5702.4,"00000000Video,0audio,0photographic,0and0information0processing0equipment0and0media"
41000,Oregon,15,"        Sporting equipment, supplies, guns, and ammunition",1127,1187.1,1650.2,1872.2,"00000000Sporting0equipment,0supplies,0guns,0and0ammunition"
41000,Oregon,16,        Sports and recreational vehicles,1396.6,1435.1,1597.3,2263.7,00000000Sports0and0recreational0vehicles
41000,Oregon,17,        Recreational books,448.5,423.9,434.4,505.8,00000000Recreational0books
41000,Oregon,18,        Musical instruments,75.5,75.5,74.7,93.3,00000000Musical0instruments
41000,Oregon,19,      Other durable goods,2433.5,2482.4,2421.2,3212.3,000000Other0durable0goods
41000,Oregon,20,        Jewelry and watches,862.9,879.8,905.6,1383,00000000Jewelry0and0watches
41000,Oregon,21,        Therapeutic appliances and equipment,732.6,766.1,754.2,923.5,00000000Therapeutic0appliances0and0equipment
41000,Oregon,22,        Educational books,165.4,165.9,170.8,193.2,00000000Educational0books
41000,Oregon,23,        Luggage and similar personal items,268.5,278.1,263.3,338.9,00000000Luggage0and0similar0personal0items
41000,Oregon,24,        Telephone and related communication equipment,404,392.5,327.3,373.7,00000000Telephone0and0related0communication0equipment
41000,Oregon,25,    Nondurable goods,35039.4,36045.3,37419.2,42301,0000Nondurable0goods
41000,Oregon,26,      Food and beverages purchased for off-premises consumption,14166.2,14730.5,16361.1,17427,000000Food0and0beverages0purchased0for0off-premises0consumption
41000,Oregon,27,        Food and nonalcoholic beverages purchased for off-premises consumption,11947.7,12407.2,13709.9,14574.1,00000000Food0and0nonalcoholic0beverages0purchased0for0off-premises0consumption
41000,Oregon,28,        Alcoholic beverages purchased for off-premises consumption,2211.1,2314.3,2643.2,2843.5,00000000Alcoholic0beverages0purchased0for0off-premises0consumption
41000,Oregon,29,        Food produced and consumed on farms,7.3,8.9,8,9.5,00000000Food0produced0and0consumed0on0farms
41000,Oregon,30,      Clothing and footwear,4853.4,5009.5,4772.6,6318.1,000000Clothing0and0footwear
41000,Oregon,31,        Garments,3726.5,3842.2,3621.2,4790.6,00000000Garments
41000,Oregon,32,          Women's and girls' clothing,2262.7,2325.6,2175.7,2906.2,0000000000Women's0and0girls'0clothing
41000,Oregon,33,          Men's and boys' clothing,1259.3,1306.6,1238.9,1634.3,0000000000Men's0and0boys'0clothing
41000,Oregon,34,          Children's and infants' clothing,204.4,210,206.5,250.1,0000000000Children's0and0infants'0clothing
41000,Oregon,35,        Other clothing materials and footwear,1126.9,1167.3,1151.4,1527.5,00000000Other0clothing0materials0and0footwear
41000,Oregon,36,      Gasoline and other energy goods,4367.3,4156.7,3015.4,4371.8,000000Gasoline0and0other0energy0goods
41000,Oregon,37,"        Motor vehicle fuels, lubricants, and fluids",4111.4,3921.6,2826.3,4162.1,"00000000Motor0vehicle0fuels,0lubricants,0and0fluids"
41000,Oregon,38,        Fuel oil and other fuels,255.9,235.1,189.1,209.8,00000000Fuel0oil0and0other0fuels
41000,Oregon,39,      Other nondurable goods,11652.4,12148.7,13270.2,14184,000000Other0nondurable0goods
41000,Oregon,40,        Pharmaceutical and other medical products,4115.1,4328.7,4634.5,4559,00000000Pharmaceutical0and0other0medical0products
41000,Oregon,41,        Recreational items,2433.7,2555.7,2885.1,3357,00000000Recreational0items
41000,Oregon,42,        Household supplies,1639.9,1722.1,1951.6,2101,00000000Household0supplies
41000,Oregon,43,        Personal care products,1423.1,1464.4,1559.6,1763,00000000Personal0care0products
41000,Oregon,44,        Tobacco,1459.8,1471.4,1523,1602.6,00000000Tobacco
41000,Oregon,45,"        Magazines, newspapers, and stationery",580.8,606.3,716.4,801.5,"00000000Magazines,0newspapers,0and0stationery"
41000,Oregon,47,  Services,116817.9,122567.8,117831.8,130801.9,00Services
41000,Oregon,48,    Household consumption expenditures (for services),110719.3,116384.8,110825.6,122693.7,0000Household0consumption0expenditures0(for0services)
41000,Oregon,49,      Housing and utilities,32652.5,34431.1,36208.5,37894.4,000000Housing0and0utilities
41000,Oregon,50,        Housing,28266.8,30084,31813.5,33285.2,00000000Housing
41000,Oregon,51,          Rental of tenant-occupied nonfarm housing,7366.3,7727.9,8103.3,8436.3,0000000000Rental0of0tenant-occupied0nonfarm0housing
41000,Oregon,52,          Imputed rental of owner-occupied nonfarm housing,20049.4,21581.7,22913.4,24114.4,0000000000Imputed0rental0of0owner-occupied0nonfarm0housing
41000,Oregon,53,          Rental value of farm dwellings,832.8,755.6,780.2,718.4,0000000000Rental0value0of0farm0dwellings
41000,Oregon,54,          Group housing,18.4,18.8,16.6,16.1,0000000000Group0housing
41000,Oregon,55,        Household utilities,4385.7,4347.1,4395,4609.2,00000000Household0utilities
41000,Oregon,56,          Water supply and sanitation,1740.1,1789.9,1822.8,1939.1,0000000000Water0supply0and0sanitation
41000,Oregon,57,          Electricity and gas,2645.6,2557.2,2572.2,2670.1,0000000000Electricity0and0gas
41000,Oregon,58,            Electricity,2117.8,2045.8,2108.7,2168.6,000000000000Electricity
41000,Oregon,59,            Natural gas,527.8,511.4,463.5,501.5,000000000000Natural0gas
41000,Oregon,60,      Health care,30186.4,32163.1,30621.6,33783.4,000000Health0care
41000,Oregon,61,        Outpatient services,14382.4,15269.4,14442.8,15763.4,00000000Outpatient0services
41000,Oregon,62,          Physician services,7141.9,7525,7163,7760.2,0000000000Physician0services
41000,Oregon,63,          Dental services,2188.4,2289.6,1921.3,2093.6,0000000000Dental0services
41000,Oregon,64,          Paramedical services,5052,5454.8,5358.5,5909.6,0000000000Paramedical0services
41000,Oregon,65,        Hospital and nursing home services,15804.1,16893.7,16178.8,18019.9,00000000Hospital0and0nursing0home0services
41000,Oregon,66,          Hospitals,13142.6,14074.5,13416.6,15217.6,0000000000Hospitals
41000,Oregon,67,          Nursing homes,2661.5,2819.2,2762.2,2802.3,0000000000Nursing0homes
41000,Oregon,68,      Transportation services,6094.4,6343.1,4605.1,5608.2,000000Transportation0services
41000,Oregon,69,        Motor vehicle services,3858.1,4043.4,3643.9,3991.3,00000000Motor0vehicle0services
41000,Oregon,70,          Motor vehicle maintenance and repair,2537.4,2636.4,2432.9,2600.7,0000000000Motor0vehicle0maintenance0and0repair
41000,Oregon,71,          Other motor vehicle services,1320.7,1407,1211,1390.7,0000000000Other0motor0vehicle0services
41000,Oregon,72,        Public transportation,2236.4,2299.7,961.2,1616.9,00000000Public0transportation
41000,Oregon,73,          Ground transportation,571.2,559.7,283.6,364.1,0000000000Ground0transportation
41000,Oregon,74,          Air transportation,1628.5,1701,655.8,1223.3,0000000000Air0transportation
41000,Oregon,75,          Water transportation,36.7,38.9,21.8,29.5,0000000000Water0transportation
41000,Oregon,76,      Recreation services,6587.3,6845.4,5196.1,6114.9,000000Recreation0services
41000,Oregon,77,"        Membership clubs, sports centers, parks, theaters, and museums",2436,2525.9,1308.7,1520.8,"00000000Membership0clubs,0sports0centers,0parks,0theaters,0and0museums"
41000,Oregon,78,"        Audio-video, photographic, and information processing equipment services",1163,1216.3,1211.4,1274,"00000000Audio-video,0photographic,0and0information0processing0equipment0services"
41000,Oregon,79,        Gambling,1581.4,1601.9,1275.4,1778.3,00000000Gambling
41000,Oregon,80,        Other recreational services,1406.9,1501.4,1400.5,1541.8,00000000Other0recreational0services
41000,Oregon,81,      Food services and accommodations,12895,13511.3,10439.8,13029.1,000000Food0services0and0accommodations
41000,Oregon,82,        Food services,11026.9,11590.9,9501,11500.6,00000000Food0services
41000,Oregon,83,          Purchased meals and beverages,10763,11319.8,9265.8,11249.5,0000000000Purchased0meals0and0beverages
41000,Oregon,84,          Food furnished to employees (including military),263.9,271.1,235.2,251.1,0000000000Food0furnished0to0employees0(including0military)
41000,Oregon,85,        Accommodations,1868.1,1920.4,938.8,1528.5,00000000Accommodations
41000,Oregon,86,      Financial services and insurance,11551.7,11462.6,12161,13226.7,000000Financial0services0and0insurance
41000,Oregon,87,        Financial services,6715.7,6828.5,7202.7,8132.3,00000000Financial0services
41000,Oregon,88,          Financial services furnished without payment,3789.2,3833.3,4029,4464.4,0000000000Financial0services0furnished0without0payment
41000,Oregon,89,"          Financial service charges, fees, and commissions",2926.5,2995.2,3173.7,3668,"0000000000Financial0service0charges,0fees,0and0commissions"
41000,Oregon,90,        Insurance,4836,4634.1,4958.2,5094.4,00000000Insurance
41000,Oregon,91,          Life insurance,942.9,927.1,904.9,922.8,0000000000Life0insurance
41000,Oregon,92,          Net household insurance,119.8,128,133.8,132.5,0000000000Net0household0insurance
41000,Oregon,93,          Net health insurance,2895,2622.4,2976,3150.9,0000000000Net0health0insurance
41000,Oregon,94,          Net motor vehicle and other transportation insurance,878.3,956.7,943.5,888.2,0000000000Net0motor0vehicle0and0other0transportation0insurance
41000,Oregon,95,      Other services,10751.8,11628.2,11593.7,13037,000000Other0services
41000,Oregon,96,        Communication,1618,1620,1659.9,1748.2,00000000Communication
41000,Oregon,97,          Telecommunication services,991.2,977.7,953.9,989.9,0000000000Telecommunication0services
41000,Oregon,98,          Postal and delivery services,151.1,153.3,166.8,189.6,0000000000Postal0and0delivery0services
41000,Oregon,99,          Internet access,475.7,489,539.2,568.7,0000000000Internet0access
41000,Oregon,100,        Education services,2972.5,3096.5,2968.3,3075.6,00000000Education0services
41000,Oregon,101,          Higher education,1835.8,1872,1833.5,1840.1,0000000000Higher0education
41000,Oregon,102,"          Nursery, elementary, and secondary schools",561.4,590.2,565.1,640.1,"0000000000Nursery,0elementary,0and0secondary0schools"
41000,Oregon,103,          Commercial and vocational schools,575.3,634.3,569.7,595.4,0000000000Commercial0and0vocational0schools
41000,Oregon,104,        Professional and other services,2415.7,2502.4,2527.2,2745.1,00000000Professional0and0other0services
41000,Oregon,105,        Personal care and clothing services,1341.2,1413.8,911.1,1053,00000000Personal0care0and0clothing0services
41000,Oregon,106,        Social services and religious activities,2853.2,3026.8,3017,3377.6,00000000Social0services0and0religious0activities
41000,Oregon,107,        Household maintenance,1021.9,1084.3,1107.9,1144.7,00000000Household0maintenance
41000,Oregon,108,        Net foreign travel,1470.7,1115.6,597.7,107.2,00000000Net0foreign0travel
41000,Oregon,109,          Foreign travel by U.S. residents,2570,2843.8,790,1020.7,0000000000Foreign0travel0by0U.S.0residents
41000,Oregon,110,          Less: Expenditures in the United States by nonresidents,4040.7,3959.3,1387.7,1127.9,0000000000Less:0Expenditures0in0the0United0States0by0nonresidents
41000,Oregon,111,    Final consumption expenditures of nonprofit institutions serving households (NPISHs),6098.6,6183,7006.2,8108.3,0000Final0consumption0expenditures0of0nonprofit0institutions0serving0households0(NPISHs)
41000,Oregon,112,      Gross output of nonprofit institutions,21036,22158,22462.1,24684.9,000000Gross0output0of0nonprofit0institutions
41000,Oregon,113,      Less: Receipts from sales of goods and services by nonprofit institutions,14937.4,15975,15455.9,16576.7,000000Less:0Receipts0from0sales0of0goods0and0services0by0nonprofit0institutions
42000,Pennsylvania,1,Personal consumption expenditures,576675,592927,572692.2,635754.1,Personal0consumption0expenditures
42000,Pennsylvania,2,  Goods,174698.3,178714.2,182752,213302.8,00Goods
42000,Pennsylvania,3,    Durable goods,57937.6,59557.7,63634.2,78070.2,0000Durable0goods
42000,Pennsylvania,4,      Motor vehicles and parts,20494.3,20324.9,19968.9,25109.6,000000Motor0vehicles0and0parts
42000,Pennsylvania,5,        New motor vehicles,11404.6,11348.8,11032.5,12970.2,00000000New0motor0vehicles
42000,Pennsylvania,6,        Net purchases of used motor vehicles,5871.7,5635.4,5607,8270.1,00000000Net0purchases0of0used0motor0vehicles
42000,Pennsylvania,7,        Motor vehicle parts and accessories,3217.9,3340.7,3329.3,3869.2,00000000Motor0vehicle0parts0and0accessories
42000,Pennsylvania,8,      Furnishings and durable household equipment,13249.2,13813.7,15356.6,18877.3,000000Furnishings0and0durable0household0equipment
42000,Pennsylvania,9,        Furniture and furnishings,8377.5,8772.5,9867.3,12410.2,00000000Furniture0and0furnishings
42000,Pennsylvania,10,        Household appliances,2126.8,2162.8,2355.3,2771.3,00000000Household0appliances
42000,Pennsylvania,11,"        Glassware, tableware, and household utensils",1540.1,1639,1711.7,2083.4,"00000000Glassware,0tableware,0and0household0utensils"
42000,Pennsylvania,12,        Tools and equipment for house and garden,1204.8,1239.3,1422.3,1612.4,00000000Tools0and0equipment0for0house0and0garden
42000,Pennsylvania,13,      Recreational goods and vehicles,15901.3,17039.9,20356.1,23654,000000Recreational0goods0and0vehicles
42000,Pennsylvania,14,"        Video, audio, photographic, and information processing equipment and media",9436.3,10522.8,12599.6,14169.3,"00000000Video,0audio,0photographic,0and0information0processing0equipment0and0media"
42000,Pennsylvania,15,"        Sporting equipment, supplies, guns, and ammunition",3139.1,3223,4061.8,5114.1,"00000000Sporting0equipment,0supplies,0guns,0and0ammunition"
42000,Pennsylvania,16,        Sports and recreational vehicles,1596.5,1587.9,1832.9,2371.3,00000000Sports0and0recreational0vehicles
42000,Pennsylvania,17,        Recreational books,1416.5,1380.8,1534.1,1604.5,00000000Recreational0books
42000,Pennsylvania,18,        Musical instruments,312.9,325.4,327.8,394.8,00000000Musical0instruments
42000,Pennsylvania,19,      Other durable goods,8292.8,8379.2,7952.6,10429.2,000000Other0durable0goods
42000,Pennsylvania,20,        Jewelry and watches,2718.8,2669.3,2526.2,3699.7,00000000Jewelry0and0watches
42000,Pennsylvania,21,        Therapeutic appliances and equipment,2899.6,3018.6,2975,3670.8,00000000Therapeutic0appliances0and0equipment
42000,Pennsylvania,22,        Educational books,929,926.1,937.9,1110,00000000Educational0books
42000,Pennsylvania,23,        Luggage and similar personal items,1056,1080.6,953.4,1303.3,00000000Luggage0and0similar0personal0items
42000,Pennsylvania,24,        Telephone and related communication equipment,689.3,684.5,560.1,645.5,00000000Telephone0and0related0communication0equipment
42000,Pennsylvania,25,    Nondurable goods,116760.7,119156.5,119117.9,135232.7,0000Nondurable0goods
42000,Pennsylvania,26,      Food and beverages purchased for off-premises consumption,38333.9,39252.7,41854.1,45258.3,000000Food0and0beverages0purchased0for0off-premises0consumption
42000,Pennsylvania,27,        Food and nonalcoholic beverages purchased for off-premises consumption,33440.6,34184.5,36267.2,39267,00000000Food0and0nonalcoholic0beverages0purchased0for0off-premises0consumption
42000,Pennsylvania,28,        Alcoholic beverages purchased for off-premises consumption,4874.9,5046.2,5557.3,5955.7,00000000Alcoholic0beverages0purchased0for0off-premises0consumption
42000,Pennsylvania,29,        Food produced and consumed on farms,18.5,22,29.6,35.6,00000000Food0produced0and0consumed0on0farms
42000,Pennsylvania,30,      Clothing and footwear,14626.2,14552,12863.5,16732.3,000000Clothing0and0footwear
